numero,indice,id,nivellement,date_fiche,reseau,site_nom,site_num,commune,ld,departement,description,gps,vu,lat,lon,ele,x,y,z,precision_plani_max,precision_alti_max,ref_latlon,ref_proj,ref_proj_epsg,ref_proj_alti
0249203-01,a,3946,D.H.O3 - 48-I,2017/02/21,Réseau de base,MONCEAU-LES-LEUPS III,0249203,MONCEAU-LES-LEUPS,,AISNE (02),Borne 1995 en Polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.676252686111106,3.498683822222222,151.241,736014.227,6953132.207,106.841,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0249203-02,b,3947,,2017/02/21,Réseau de base,MONCEAU-LES-LEUPS III,0249203,MONCEAU-LES-LEUPS,,AISNE (02),Borne 1995 en Polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.67593457222222,3.517341113888889,110.731,737361.843,6953105.474,66.32,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251102-01,a,4016,D.H.Q3 - 73-II,2017/02/01,Réseau de base,MONTIGNY-EN-ARROUAISE II,0251102,MONTIGNY-EN-ARROUAISE,,AISNE (02),Borne 1995 en polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.9014133,3.4658022500000003,191.268,733491.76,6978178.532,146.962,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251102-02,b,4017,D.H.Q3 - 73-I,2017/02/01,Réseau de base,MONTIGNY-EN-ARROUAISE II,0251102,MONTIGNY-EN-ARROUAISE,,AISNE (02),Borne 1995 en polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.90004535833333,3.4639250222222224,191.439,733357.681,6978025.462,147.14,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251601-01,a,4040,,2017/02/21,Réseau de base,MONTIGNY-SOUS-MARLE I,0251601,CILLY,,AISNE (02),Réservoir : Terrasse : Repère 1987 en bronze PM,ok,2016,49.755870075,3.825046161111111,208.46,759490.374,6962190.239,163.752,0.01,0.05,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251601-03,c,4042,,2017/02/21,Réseau de base,MONTIGNY-SOUS-MARLE I,0251601,CILLY,,AISNE (02),"Borne 1957 en granit : Repère 1987 en bronze PM Support en mauvais état, point exploitable en 2014",ok,,49.756356769444444,3.824744858333333,203.963,759468.084,6962244.178,159.26,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251601-05,d,4044,,2017/02/21,Réseau de base,MONTIGNY-SOUS-MARLE I,0251601,CILLY,,AISNE (02),Borne 1987 en granit gravée IGN,ok,2016,49.75588975,3.8248451666666665,204.33,759475.86,6962192.28,159.62,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251601-07,e,208129,,2017/02/21,Réseau de base,MONTIGNY-SOUS-MARLE I,0251601,CILLY,,AISNE (02),Borne 2016 en granit : Repère en laiton de 25 mm de diamètre,ok,2016,49.74119306111111,3.818183511111111,136.007,759012.483,6960551.649,91.331,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251805-05,a,4063,,2017/01/20,Réseau de base,MONTLEVON V,0251805,MONTLEVON,,AISNE (02),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.96544136388889,3.539161372222222,223.016,739477.339,6874078.284,178.467,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251805-01,b,4059,,2017/01/20,Réseau de base,MONTLEVON V,0251805,MONTLEVON,,AISNE (02),Borne IGN en granit de 1983 : Repère de 1995 en laiton à tête hémisphérique de 12 mm de diamètre,,2014,48.966852375,3.5339011,247.431,739091.128,6874232.577,202.89,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0251805-04,c,4062,,2017/01/20,Réseau de base,MONTLEVON V,0251805,MONTLEVON,,AISNE (02),Pylône en béton numéro 21 support de ligne électrique : Isolateur central : Axe au sommet de la traverse supérieure,,2014,48.9662705,3.533031277777778,260.17,739027.88,6874167.44,215.63,0.1,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0255807-01,a,4204,,2017/02/21,Réseau de base,LE NOUVION-EN-THIERACHE VII,0255807,LE NOUVION-EN-THIERACHE,,AISNE (02),"Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre Support en mauvais état, exploitation incertaine en 2014",ok,,50.018614327777776,3.780043516666667,239.904,755956.618,6991403.809,195.23,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0255807-02,b,4205,,2017/02/21,Réseau de base,LE NOUVION-EN-THIERACHE VII,0255807,LE NOUVION-EN-THIERACHE,,AISNE (02),"Borne 1995 en Polyester-béton : Repère laiton à tête hémisphérique de 25 mm de diamètre Support en mauvais état, exploitation incertaine en 2014 Le repère est arraché mais son logement n'a pas bougé, on peut donc utiliser le point avec une précision centimétrique",ok,,50.019051175,3.7677112333333334,242.943,755071.514,6991443.773,198.27,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0255807-03,c,208008,D.G.P3 - 49-I,2017/02/21,Réseau de base,LE NOUVION-EN-THIERACHE VII,0255807,LE NOUVION-EN-THIERACHE,,AISNE (02),borne 2014 polyester-béton avec radier béton: Repère à tête hémisphérique de 25 mm,ok,2014,50.01848269166666,3.7801082555555556,239.267,755961.407,6991389.2,194.569,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0266604-01,a,4568,,2017/02/21,Réseau de base,ROZOY-SUR-SERRE IV,0266604,ROZOY-SUR-SERRE,,AISNE (02),Borne 1995 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,,2014,49.706513461111115,4.134413869444445,219.803,781875.081,6956974.375,174.676,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0266604-02,b,4569,,2017/02/21,Réseau de base,ROZOY-SUR-SERRE IV,0266604,ROZOY-SUR-SERRE,,AISNE (02),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,,2014,49.71637360277778,4.134658908333334,216.867,781876.997,6958071.887,171.72,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0300701-01,a,5297,,2017/02/20,Réseau de base,ARPHEUILLES-SAINT-PRIEST I,0300701,ARPHEUILLES-SAINT-PRIEST,,ALLIER (03),Monolithe 1874 en granit : Repère 1906 en bronze GM scellé a l'axe et au sommet,ok,2016,46.22609006388889,2.663530183333333,595.194,674066.674,6569636.612,546.352,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0300701-03,b,5299,L'.A.K3 - 106-I,2017/02/20,Réseau de base,ARPHEUILLES-SAINT-PRIEST I,0300701,ARPHEUILLES-SAINT-PRIEST,,ALLIER (03),Regard Telecoms : Dalle en béton : Angle Nord : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,,2016,46.22789148333334,2.6631003333333334,586.477,674034.397,6569836.802,537.599,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0300701-02,c,5298,,2017/02/20,Réseau de base,ARPHEUILLES-SAINT-PRIEST I,0300701,ARPHEUILLES-SAINT-PRIEST,,ALLIER (03),Borne en béton : Repère 1874 en bronze,,1994,,2.6635301666666664,,674066.67,6569636.62,,0.1,,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0301203-01,a,5342,G'.B.N3 - 54-III,2017/02/15,Réseau de base,AUTRY-ISSARDS III,0301203,AUTRY-ISSARDS,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2016,46.554231744444444,3.120432052777778,321.02,709226.715,6606029.804,272.969,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0301203-02,b,5343,G'.B.N3 - 54-I,2017/02/15,Réseau de base,AUTRY-ISSARDS III,0301203,AUTRY-ISSARDS,,ALLIER (03),Transformateur : Socle : Repère hémisphérique 1994 en laiton de 25 mm de diamètre,ok,2016,46.54839423055555,3.1361985722222223,307.916,710435.759,6605383.473,259.874,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0301203-03,c,207271,G'.B.N3 - 54-II,2017/02/15,Réseau de base,AUTRY-ISSARDS III,0301203,AUTRY-ISSARDS,,ALLIER (03),Cimetière : Croix : Socle : Repère hémisphérique hexagonal en laiton de 20 mm de diamètre,ok,2016,46.55105638888889,3.1355782083333334,296.253,710387.719,6605679.041,248.218,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0308706-01,a,5984,G'.B.L3M3 - 8-I,2017/02/21,Réseau de base,COULEUVRE VI,0308706,COULEUVRE,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,,2016,46.674645005555554,2.909720083333333,303.021,693098.633,6619399.569,255.244,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0308706-02,b,5985,,2017/02/21,Réseau de base,COULEUVRE VI,0308706,COULEUVRE,,ALLIER (03),Regard de télécommunication : Repère hémisphérique 1994 en laiton de 25 mm de diamètre,ok,2016,46.67617271666666,2.895402886111111,295.305,692004.393,6619570.586,247.54,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0312806-01,a,6360,,2017/01/20,Réseau de base,HURIEL VI,0312806,HURIEL,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2012,46.36725013611111,2.478060475,392.36,659875.432,6585390.149,344.083,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0312806-02,b,6361,,2017/01/20,Réseau de base,HURIEL VI,0312806,HURIEL,,ALLIER (03),Réservoir : Terrasse : Repère hémisphérique 1994 en laiton de 25 mm de diamètre,ok,2012,46.35955908333334,2.4651156944444446,423.353,658874.52,6584542.71,375.04,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0313103-01,a,6392,Q'.B.K3 - 116-I,2017/02/21,Réseau de base,ISSERPENT III,0313103,ISSERPENT,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,,2016,46.16474586111111,3.609368727777778,429.667,747019.189,6562950.427,380.806,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0313103-02,b,6393,Q'.B.K3 - 116-II,2017/02/21,Réseau de base,ISSERPENT III,0313103,ISSERPENT,,ALLIER (03),Croix : Socle : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,,2016,46.164814022222224,3.608838875,429.824,746978.248,6562957.681,380.971,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0315603-01,a,6582,G'.E.N3 - 121-I,2017/01/20,Réseau de base,LUSIGNY III,0315603,LUSIGNY,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2016,46.58740722777778,3.4964586611111113,298.19,738012.01,6609826.634,250.465,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0315603-02,b,6583,,2017/01/20,Réseau de base,LUSIGNY III,0315603,LUSIGNY,,ALLIER (03),Borne 1956 en granit : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2012,46.58024235277778,3.4969935083333334,300.235,738057.969,6609031.196,252.42,0.05,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0323405-01,a,7185,G'.D.K3N3 - 26-I,2017/01/20,Réseau de base,SAINT-GERAND-DE-VAUX V,0323405,SAINT-GERAND-DE-VAUX,,ALLIER (03),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2016,46.37982079444444,3.4002784055555555,320.728,730764.776,6586731.529,272.597,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0323405-02,b,7186,G'.D.K3N3 - 26-II,2017/01/20,Réseau de base,SAINT-GERAND-DE-VAUX V,0323405,SAINT-GERAND-DE-VAUX,,ALLIER (03),Monument aux Morts : 2eme marche : Angle S.O. : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2016,46.379662044444444,3.4005035944444444,321.258,730782.173,6586713.988,273.127,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0324001-03,a,7215,,2017/01/22,Réseau de base,SAINT-LEON I,0324001,SAINT-LEON,,ALLIER (03),Borne SGA : Repère en bronze GM,ok,2012,46.404619427777774,3.6990969611111115,484.804,753706.652,6589645.282,436.51,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0324001-06,h,7218,,2017/01/22,Réseau de base,SAINT-LEON I,0324001,SAINT-LEON,,ALLIER (03),Chapelle : Clocher : Sommet toit,,2012,46.40471616666667,3.701264111111111,499.97,753873.04,6589657.5,451.68,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0324001-09,i,207310,,2017/01/22,Réseau de base,SAINT-LEON I,0324001,SAINT-LEON,,ALLIER (03),Stade : Regard des eaux : Coin N.O. : Repère hémisphérique en laiton de 12 mm de diamètre,ok,2016,46.39981508333333,3.6903532805555557,454.124,753039.619,6589105.852,405.828,0.01,0.05,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0324302-01,a,7259,G'.C.M3N3 - 6-I,2017/02/21,Réseau de base,SAINT-MARCEL-EN-MURAT II,0324302,SAINT-MARCEL-EN-MURAT,,ALLIER (03),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2016,46.32170805277778,3.0074498722222223,504.868,700573.197,6580199.975,456.24,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0324302-02,b,7260,,2017/02/21,Réseau de base,SAINT-MARCEL-EN-MURAT II,0324302,SAINT-MARCEL-EN-MURAT,,ALLIER (03),Borne de l'autoroute : Repère hémisphérique en inox : trou de pointeau 1994,ok,2016,46.311118163888885,2.997725472222222,488.692,699824.963,6579023.915,440.05,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0325202-02,b,7340,,2017/01/20,Réseau de base,SAINT-PONT II,0325202,SAINT-PONT,,ALLIER (03),Croix : Socle : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2012,46.16379252777778,3.309919197222222,374.86,723914.108,6562710.059,326.19,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0325202-03,c,7341,,2017/01/20,Réseau de base,SAINT-PONT II,0325202,SAINT-PONT,,ALLIER (03),Borne IGN dans un massif de béton : Repère hémisphérique en laiton de 12 mm de diamètre,ok,2016,46.163802875,3.291269475,368.219,722475.053,6562705.73,319.544,0.05,0.05,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0330301-05,b,7735,,2017/01/20,Réseau de base,VENAS I,0330301,VENAS,,ALLIER (03),Borne 1962 en granit gravée IGN et 1961 : Repère 1994 en laiton à tête hémisphérique de 12 mm de diamètre,ok,2016,46.45309599722223,2.7704299805555554,333.075,682379.213,6594816.683,284.909,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0330301-03,c,7733,,2017/01/20,Réseau de base,VENAS I,0330301,VENAS,,ALLIER (03),Réservoir : Trou d'homme : Axe et sommet,ok,2016,46.45316586111112,2.7705582222222223,339.77,682389.08,6594824.41,291.61,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0330301-08,h,7738,,2017/01/20,Réseau de base,VENAS I,0330301,VENAS,,ALLIER (03),Rocher : Repère 2002 à tête hémisphérique en laiton de 18 mm de diamètre,ok,2016,46.451395705555555,2.770477297222222,331.133,682382.296,6594627.848,282.963,0.05,0.05,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0330301-09,i,208064,G'.B.O3 - 143-I,2017/01/20,Réseau de base,VENAS I,0330301,VENAS,,ALLIER (03),Borne en béton 2016 : repère en laiton à tête hémisphérique de 25 mm de diamètre,ok,2016,46.47983634444444,2.765385275,324.192,682000.828,6597787.457,276.078,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0401804-01,a,8030,,2017/01/21,Réseau de base,BANON IV,0401804,BANON,,ALPES-DE-HAUTE-PROVENCE (04),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.040845258333334,5.6374108,790.674,911345.793,6330401.384,739.83,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0401804-02,b,8031,,2017/01/21,Réseau de base,BANON IV,0401804,BANON,,ALPES-DE-HAUTE-PROVENCE (04),Mur en béton : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,44.041090661111106,5.637393513888888,791.696,911343.498,6330428.589,740.86,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0403603-01,a,8205,,2017/01/21,Réseau de base,LE BRUSQUET III,0403603,LE BRUSQUET,Notre Dame de Lauzière,ALPES-DE-HAUTE-PROVENCE (04),Borne 1981 en granit gravée IGN : Repère à tête hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,44.16855373888889,6.310608027777778,1006.591,964668.535,6346609.751,954.73,0.05,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0403603-03,b,8207,I'.A.K3T3 - 19-I,2017/01/21,Réseau de base,LE BRUSQUET III,0403603,LE BRUSQUET,Notre Dame de Lauzière,ALPES-DE-HAUTE-PROVENCE (04),Borne 1994 en béton : Repère à tête hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.16297934722222,6.312378241666666,838.302,964835.945,6345996.904,786.457,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0404902-01,a,8343,,2017/01/21,Réseau de base,CHATEAU-ARNOUX-SAINT-AUBAN II,0404902,CHATEAU-ARNOUX-SAINT-AUBAN,,ALPES-DE-HAUTE-PROVENCE (04),Pilier 1985 en béton : Repère 1994 en laiton à tête hémisphérique de 18 mm de diamètre,ok,2013,44.05875961388889,5.995502588888889,506.631,939952.621,6333413.884,456.08,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
0404902-02,b,8344,,2017/01/21,Réseau de base,CHATEAU-ARNOUX-SAINT-AUBAN II,0404902,CHATEAU-ARNOUX-SAINT-AUBAN,,ALPES-DE-HAUTE-PROVENCE (04),Borne 1985 en granit gravée IGN : Repère 1994 en laiton à tête hémisphérique 1994 de 25 mm de diamètre,,2013,44.05885861388889,5.995523330555556,505.766,939953.864,6333424.938,455.234,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
04055A-01,a,8380,I'.A.K3 - 103-II,2017/01/13,Réseau de base,CHAUDON-NORANTE A,04055A,CHAUDON-NORANTE,,ALPES-DE-HAUTE-PROVENCE (04),Rocher : Repère hémisphérique 1993 en inox de 25 mm de diamètre,ok,2013,43.988391436111115,6.327298227777778,966.826,966845.292,6326666.239,915.429,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
04055A-02,b,8381,I'.A.K3 - 103-I,2017/01/13,Réseau de base,CHAUDON-NORANTE A,04055A,CHAUDON-NORANTE,,ALPES-DE-HAUTE-PROVENCE (04),Rocher Nord : Repère hémisphérique 1993 en inox de 12 mm de diamètre,ok,2013,43.98856491388889,6.327334388888889,967.644,966847.378,6326685.62,916.243,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
